clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f,clip_start_frame,clip_end_frame
4_2_36_12,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,36,12,lob,Bottom,train,train,0.0,0.0,90192,90171,90234,89904,90335
4_2_36_13,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,36,13,smash,Top,train,train,1.0,0.0,90228,90192,90246,89904,90335
4_2_36_14,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,36,14,return_net,Bottom,train,train,0.0,1.0,90240,90228,90266,89904,90335
4_2_36_15,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,36,15,push,Top,train,train,0.0,0.0,90260,90240,90272,89904,90335
4_2_37_1,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,37,1,short_service,Top,train,train,0.0,1.0,91182,91170,91202,91132,91314
4_2_37_2,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,37,2,net_shot,Bottom,train,train,0.0,1.0,91196,91182,91222,91132,91314
4_2_37_3,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,37,3,net_shot,Top,train,train,0.0,1.0,91216,91196,91245,91132,91314
4_2_37_4,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,37,4,lob,Bottom,train,train,0.0,0.0,91239,91216,91251,91132,91314
4_2_38_1,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,1,short_service,Top,train,train,0.0,1.0,91946,91934,91968,91896,92165
4_2_38_2,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,2,net_shot,Bottom,train,train,0.0,0.0,91962,91946,91989,91896,92165
4_2_38_3,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,3,lob,Top,train,train,0.0,0.0,91983,91962,92019,91896,92165
4_2_38_4,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,4,wrist_smash,Bottom,train,train,0.0,0.0,92013,91983,92033,91896,92165
4_2_38_5,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,5,return_net,Top,train,train,0.0,1.0,92027,92013,92053,91896,92165
4_2_38_6,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,6,push,Bottom,train,train,0.0,0.0,92047,92027,92066,91896,92165
4_2_38_7,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,7,defensive_return_drive,Top,train,train,1.0,0.0,92060,92047,92074,91896,92165
4_2_38_8,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,8,defensive_return_drive,Bottom,train,train,0.0,0.0,92068,92060,92086,91896,92165
4_2_38_9,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,9,drive,Top,train,train,0.0,1.0,92080,92068,92096,91896,92165
4_2_38_10,4,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,set2,38,10,drive,Bottom,train,train,0.0,1.0,92090,92080,92102,91896,92165
5_1_1_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,1,short_service,Bottom,train,train,0.0,1.0,16875,16863,16898,16825,17194
5_1_1_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,2,return_net,Top,train,train,0.0,1.0,16892,16875,16918,16825,17194
5_1_1_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,3,lob,Bottom,train,train,0.0,0.0,16912,16892,16949,16825,17194
5_1_1_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,4,drop,Top,train,train,0.0,0.0,16943,16912,16970,16825,17194
5_1_1_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,5,net_shot,Bottom,train,train,0.0,0.0,16964,16943,16994,16825,17194
5_1_1_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,6,lob,Top,train,train,0.0,0.0,16988,16964,17027,16825,17194
5_1_1_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,7,drop,Bottom,train,train,0.0,0.0,17021,16988,17045,16825,17194
5_1_1_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,8,cross_court_net_shot,Top,train,train,0.0,0.0,17039,17021,17069,16825,17194
5_1_1_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,9,lob,Bottom,train,train,0.0,1.0,17063,17039,17097,16825,17194
5_1_1_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,10,clear,Top,train,train,1.0,0.0,17091,17063,17125,16825,17194
5_1_1_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,1,11,passive_drop,Bottom,train,train,0.0,1.0,17119,17091,17131,16825,17194
5_1_2_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,1,short_service,Top,train,train,0.0,1.0,17488,17476,17506,17438,17862
5_1_2_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,2,lob,Bottom,train,train,0.0,1.0,17500,17488,17540,17438,17862
5_1_2_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,3,drop,Top,train,train,0.0,1.0,17534,17500,17558,17438,17862
5_1_2_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,4,net_shot,Bottom,train,train,0.0,1.0,17552,17534,17580,17438,17862
5_1_2_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,5,lob,Top,train,train,0.0,1.0,17574,17552,17617,17438,17862
5_1_2_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,6,drop,Bottom,train,train,0.0,0.0,17611,17574,17638,17438,17862
5_1_2_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,7,return_net,Top,train,train,0.0,0.0,17632,17611,17660,17438,17862
5_1_2_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,8,lob,Bottom,train,train,0.0,0.0,17654,17632,17687,17438,17862
5_1_2_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,9,smash,Top,train,train,1.0,0.0,17681,17654,17704,17438,17862
5_1_2_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,10,return_net,Bottom,train,train,0.0,0.0,17698,17681,17731,17438,17862
5_1_2_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,11,lob,Top,train,train,0.0,0.0,17725,17698,17765,17438,17862
5_1_2_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,12,clear,Bottom,train,train,0.0,0.0,17759,17725,17793,17438,17862
5_1_2_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,2,13,smash,Top,train,train,0.0,0.0,17787,17759,17799,17438,17862
5_1_3_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,1,short_service,Bottom,train,train,0.0,1.0,18176,18164,18203,18126,18474
5_1_3_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,2,lob,Top,train,train,0.0,1.0,18197,18176,18231,18126,18474
5_1_3_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,3,passive_drop,Bottom,train,train,0.0,1.0,18225,18197,18243,18126,18474
5_1_3_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,4,drive,Top,train,train,0.0,0.0,18237,18225,18255,18126,18474
5_1_3_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,5,return_net,Bottom,train,train,0.0,1.0,18249,18237,18274,18126,18474
5_1_3_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,6,lob,Top,train,train,0.0,1.0,18268,18249,18306,18126,18474
5_1_3_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,7,drop,Bottom,train,train,0.0,0.0,18300,18268,18325,18126,18474
5_1_3_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,8,return_net,Top,train,train,0.0,0.0,18319,18300,18348,18126,18474
5_1_3_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,9,lob,Bottom,train,train,0.0,0.0,18342,18319,18379,18126,18474
5_1_3_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,10,clear,Top,train,train,0.0,0.0,18373,18342,18405,18126,18474
5_1_3_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,3,11,drop,Bottom,train,train,1.0,0.0,18399,18373,18411,18126,18474
5_1_4_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,4,1,unknown,Top,,train,,,18861,18849,18867,18811,18936
5_1_5_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,5,1,unknown,Top,,train,,,19542,19530,19557,19492,19626
5_1_5_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,5,2,lob,Bottom,train,train,0.0,1.0,19551,19542,19563,19492,19626
5_1_6_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,1,short_service,Top,train,train,0.0,1.0,19875,19863,19900,19825,20573
5_1_6_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,2,net_shot,Bottom,train,train,0.0,1.0,19894,19875,19919,19825,20573
5_1_6_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,3,net_shot,Top,train,train,0.0,1.0,19913,19894,19938,19825,20573
5_1_6_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,4,lob,Bottom,train,train,0.0,1.0,19932,19913,19974,19825,20573
5_1_6_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,5,back_court_drive,Top,train,train,0.0,0.0,19968,19932,19988,19825,20573
5_1_6_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,6,return_net,Bottom,train,train,0.0,0.0,19982,19968,20008,19825,20573
5_1_6_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,7,net_shot,Top,train,train,0.0,0.0,20002,19982,20030,19825,20573
5_1_6_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,8,net_shot,Bottom,train,train,0.0,0.0,20024,20002,20054,19825,20573
5_1_6_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,9,lob,Top,train,train,0.0,0.0,20048,20024,20088,19825,20573
5_1_6_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,10,drop,Bottom,train,train,0.0,0.0,20082,20048,20107,19825,20573
5_1_6_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,11,net_shot,Top,train,train,0.0,0.0,20101,20082,20130,19825,20573
5_1_6_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,12,net_shot,Bottom,train,train,0.0,0.0,20124,20101,20152,19825,20573
5_1_6_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,13,lob,Top,train,train,0.0,0.0,20146,20124,20189,19825,20573
5_1_6_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,14,drop,Bottom,train,train,0.0,0.0,20186,20149,20211,19825,20573
5_1_6_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,15,driven_flight,Top,train,train,0.0,1.0,20205,20186,20226,19825,20573
5_1_6_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,16,return_net,Bottom,train,train,0.0,1.0,20220,20205,20246,19825,20573
5_1_6_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,17,net_shot,Top,train,train,0.0,1.0,20240,20220,20271,19825,20573
5_1_6_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,18,lob,Bottom,train,train,0.0,1.0,20265,20240,20308,19825,20573
5_1_6_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,19,clear,Top,train,train,0.0,0.0,20306,20269,20341,19825,20573
5_1_6_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,20,drop,Bottom,train,train,0.0,0.0,20335,20306,20361,19825,20573
5_1_6_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,21,return_net,Top,train,train,0.0,0.0,20355,20335,20387,19825,20573
5_1_6_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,22,lob,Bottom,train,train,0.0,0.0,20381,20355,20424,19825,20573
5_1_6_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,23,drop,Top,train,train,0.0,0.0,20418,20381,20446,19825,20573
5_1_6_24,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,24,lob,Bottom,train,train,0.0,0.0,20440,20418,20479,19825,20573
5_1_6_25,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,25,clear,Top,train,train,0.0,1.0,20473,20440,20504,19825,20573
5_1_6_26,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,6,26,smash,Bottom,train,train,0.0,0.0,20498,20473,20510,19825,20573
5_1_7_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,1,short_service,Top,train,train,0.0,1.0,20971,20959,20999,20921,21893
5_1_7_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,2,return_net,Bottom,train,train,0.0,0.0,20993,20971,21023,20921,21893
5_1_7_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,3,lob,Top,train,train,0.0,0.0,21017,20993,21054,20921,21893
5_1_7_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,4,drop,Bottom,train,train,0.0,0.0,21048,21017,21073,20921,21893
5_1_7_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,5,return_net,Top,train,train,0.0,0.0,21067,21048,21094,20921,21893
5_1_7_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,6,lob,Bottom,train,train,0.0,0.0,21088,21067,21122,20921,21893
5_1_7_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,7,clear,Top,train,train,1.0,0.0,21116,21088,21158,20921,21893
5_1_7_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,8,drop,Bottom,train,train,0.0,0.0,21152,21116,21175,20921,21893
5_1_7_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,9,return_net,Top,train,train,0.0,0.0,21169,21152,21198,20921,21893
5_1_7_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,10,lob,Bottom,train,train,0.0,0.0,21192,21169,21232,20921,21893
5_1_7_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,11,back_court_drive,Top,train,train,0.0,0.0,21226,21192,21246,20921,21893
5_1_7_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,12,drive,Bottom,train,train,0.0,0.0,21240,21226,21257,20921,21893
5_1_7_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,13,drive,Top,train,train,0.0,1.0,21251,21240,21268,20921,21893
5_1_7_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,14,return_net,Bottom,train,train,0.0,0.0,21262,21251,21288,20921,21893
5_1_7_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,15,return_net,Top,train,train,0.0,0.0,21282,21262,21317,20921,21893
5_1_7_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,16,lob,Bottom,train,train,0.0,0.0,21311,21282,21354,20921,21893
5_1_7_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,17,clear,Top,train,train,0.0,0.0,21348,21311,21387,20921,21893
5_1_7_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,18,drop,Bottom,train,train,0.0,0.0,21381,21348,21406,20921,21893
5_1_7_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,19,return_net,Top,train,train,0.0,0.0,21400,21381,21431,20921,21893
5_1_7_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,20,lob,Bottom,train,train,0.0,0.0,21425,21400,21464,20921,21893
5_1_7_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,21,clear,Top,train,train,0.0,0.0,21458,21425,21500,20921,21893
5_1_7_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,22,drop,Bottom,train,train,0.0,0.0,21494,21458,21522,20921,21893
5_1_7_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,23,net_shot,Top,train,train,0.0,0.0,21516,21494,21549,20921,21893
5_1_7_24,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,24,net_shot,Bottom,train,train,0.0,0.0,21543,21516,21571,20921,21893
5_1_7_25,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,25,lob,Top,train,train,0.0,0.0,21565,21543,21608,20921,21893
5_1_7_26,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,26,clear,Bottom,train,train,1.0,0.0,21604,21567,21646,20921,21893
5_1_7_27,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,27,drop,Top,train,train,0.0,0.0,21640,21604,21671,20921,21893
5_1_7_28,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,28,cross_court_net_shot,Bottom,train,train,0.0,0.0,21665,21640,21695,20921,21893
5_1_7_29,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,29,lob,Top,train,train,0.0,1.0,21689,21665,21732,20921,21893
5_1_7_30,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,30,drop,Bottom,train,train,0.0,0.0,21731,21694,21758,20921,21893
5_1_7_31,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,31,return_net,Top,train,train,0.0,0.0,21752,21731,21782,20921,21893
5_1_7_32,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,32,lob,Bottom,train,train,0.0,0.0,21776,21752,21819,20921,21893
5_1_7_33,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,7,33,clear,Top,train,train,1.0,0.0,21818,21781,21830,20921,21893
5_1_8_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,1,short_service,Bottom,train,train,0.0,1.0,22282,22270,22306,22232,22668
5_1_8_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,2,lob,Top,train,train,0.0,1.0,22300,22282,22333,22232,22668
5_1_8_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,3,back_court_drive,Bottom,train,train,0.0,0.0,22327,22300,22347,22232,22668
5_1_8_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,4,return_net,Top,train,train,0.0,0.0,22341,22327,22369,22232,22668
5_1_8_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,5,net_shot,Bottom,train,train,0.0,0.0,22363,22341,22391,22232,22668
5_1_8_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,6,lob,Top,train,train,0.0,0.0,22385,22363,22422,22232,22668
5_1_8_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,7,drop,Bottom,train,train,0.0,0.0,22416,22385,22444,22232,22668
5_1_8_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,8,net_shot,Top,train,train,0.0,1.0,22438,22416,22468,22232,22668
5_1_8_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,9,lob,Bottom,train,train,0.0,1.0,22462,22438,22501,22232,22668
5_1_8_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,10,clear,Top,train,train,0.0,0.0,22495,22462,22538,22232,22668
5_1_8_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,11,smash,Bottom,train,train,0.0,0.0,22533,22496,22550,22232,22668
5_1_8_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,12,defensive_return_lob,Top,train,train,0.0,1.0,22544,22533,22587,22232,22668
5_1_8_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,13,wrist_smash,Bottom,train,train,1.0,0.0,22582,22545,22599,22232,22668
5_1_8_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,8,14,cross_court_net_shot,Top,train,train,0.0,1.0,22593,22582,22605,22232,22668
5_1_9_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,1,unknown,Bottom,,train,,,23225,23213,23265,23175,23551
5_1_9_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,2,lob,Top,train,train,0.0,1.0,23259,23225,23295,23175,23551
5_1_9_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,3,drop,Bottom,train,train,0.0,0.0,23289,23259,23311,23175,23551
5_1_9_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,4,return_net,Top,train,train,0.0,0.0,23305,23289,23333,23175,23551
5_1_9_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,5,lob,Bottom,train,train,0.0,1.0,23327,23305,23365,23175,23551
5_1_9_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,6,drop,Top,train,train,0.0,0.0,23359,23327,23391,23175,23551
5_1_9_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,7,net_shot,Bottom,train,train,0.0,1.0,23385,23359,23411,23175,23551
5_1_9_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,8,lob,Top,train,train,0.0,1.0,23405,23385,23448,23175,23551
5_1_9_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,9,smash,Bottom,train,train,0.0,0.0,23443,23406,23457,23175,23551
5_1_9_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,10,return_net,Top,train,train,0.0,1.0,23451,23443,23482,23175,23551
5_1_9_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,9,11,net_shot,Bottom,train,train,0.0,0.0,23476,23451,23488,23175,23551
5_1_10_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,1,short_service,Top,train,train,0.0,1.0,24477,24465,24488,24427,24709
5_1_10_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,2,lob,Bottom,train,train,0.0,1.0,24482,24477,24520,24427,24709
5_1_10_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,3,drop,Top,train,train,0.0,0.0,24514,24482,24536,24427,24709
5_1_10_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,4,net_shot,Bottom,train,train,0.0,0.0,24530,24514,24558,24427,24709
5_1_10_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,5,lob,Top,train,train,0.0,0.0,24552,24530,24584,24427,24709
5_1_10_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,6,back_court_drive,Bottom,train,train,0.0,0.0,24578,24552,24597,24427,24709
5_1_10_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,7,return_net,Top,train,train,0.0,0.0,24591,24578,24616,24427,24709
5_1_10_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,8,lob,Bottom,train,train,0.0,0.0,24610,24591,24640,24427,24709
5_1_10_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,10,9,smash,Top,train,train,1.0,0.0,24634,24610,24646,24427,24709
5_1_11_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,11,1,short_service,Bottom,train,train,0.0,1.0,25788,25776,25809,25738,25968
